Ticket ID,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Priority,Ticket Channel,First Response Time
2951,41,Male,Bose SoundLink Speaker,2020-04-28,Cancellation request,Data loss,Low,Chat,2023-06-01 06:49:34
2952,33,Other,Sony 4K HDR TV,2021-04-18,Cancellation request,Data loss,High,Phone,2023-06-01 02:20:35
2953,51,Other,Adobe Photoshop,2021-12-11,Cancellation request,Installation support,High,Phone,2023-06-01 15:50:37
2954,70,Other,Google Nest,2020-06-16,Cancellation request,Cancellation request,Critical,Email,2023-06-01 01:15:39
2955,60,Male,Philips Hue Lights,2021-08-03,Technical issue,Account access,Low,Email,2023-06-01 03:07:40
2956,43,Male,Apple AirPods,2020-04-25,Product inquiry,Installation support,High,Chat,2023-06-01 18:01:43
2958,70,Female,LG OLED,2021-10-01,Refund request,Cancellation request,Medium,Social media,2023-06-01 16:31:44
2959,65,Female,LG Smart TV,2021-02-07,Cancellation request,Cancellation request,Medium,Phone,2023-06-01 11:11:45
2962,61,Female,Fitbit Versa Smartwatch,2021-04-23,Refund request,Refund request,High,Social media,2023-06-01 05:35:48
2963,41,Female,Canon DSLR Camera,2020-06-04,Technical issue,Product setup,Medium,Phone,2023-06-01 20:34:49
2964,22,Male,Nest Thermostat,2021-05-05,Billing inquiry,Display issue,Medium,Social media,2023-06-01 17:47:50
2965,56,Female,HP Pavilion,2021-10-13,Cancellation request,Payment issue,Medium,Social media,2023-06-01 16:41:51
2966,46,Other,Google Pixel,2020-02-11,Product inquiry,Payment issue,Low,Chat,2023-06-01 14:13:53
2967,60,Male,Microsoft Office,2020-10-21,Cancellation request,Refund request,Critical,Chat,2023-06-01 06:15:54
2968,18,Other,Canon DSLR Camera,2020-10-01,Technical issue,Account access,Critical,Social media,2023-06-01 09:25:55
2969,45,Female,Sony 4K HDR TV,2020-10-31,Product inquiry,Account access,High,Chat,2023-06-01 09:53:57
2970,33,Other,GoPro Action Camera,2020-09-05,Product inquiry,Product compatibility,Low,Phone,2023-06-01 01:57:59
2973,57,Female,iPhone,2020-10-27,Refund request,Delivery problem,Medium,Chat,2023-06-01 19:34:02
2974,58,Male,Asus ROG,2021-04-15,Cancellation request,Account access,Critical,Chat,2023-06-01 14:44:04
2975,52,Male,Microsoft Office,2020-02-13,Product inquiry,Battery life,High,Social media,2023-06-01 05:09:05
2976,66,Other,Canon DSLR Camera,2021-06-10,Refund request,Installation support,Low,Phone,2023-05-31 23:40:05
2977,56,Female,GoPro Hero,2020-09-13,Technical issue,Data loss,High,Phone,2023-06-01 05:24:06
2978,48,Other,Nintendo Switch Pro Controller,2020-02-05,Technical issue,Display issue,Critical,Chat,2023-06-01 14:26:06
2980,29,Male,Google Nest,2020-02-01,Billing inquiry,Hardware issue,Medium,Chat,2023-06-01 05:24:10
2982,33,Female,GoPro Action Camera,2021-02-19,Cancellation request,Cancellation request,Medium,Social media,2023-06-01 15:51:14
2983,41,Male,Nintendo Switch Pro Controller,2021-04-12,Billing inquiry,Software bug,Critical,Email,2023-06-01 07:01:15
2985,49,Other,Amazon Echo,2021-03-22,Billing inquiry,Cancellation request,Critical,Social media,2023-06-01 08:12:17
2986,43,Other,Lenovo ThinkPad,2020-02-01,Technical issue,Product compatibility,Low,Chat,2023-06-01 11:43:18
2988,34,Female,Roomba Robot Vacuum,2020-05-21,Billing inquiry,Software bug,Critical,Phone,2023-06-01 07:21:19
2989,50,Female,Canon EOS,2020-10-26,Product inquiry,Cancellation request,Critical,Chat,2023-06-01 01:01:21
2990,25,Male,Sony 4K HDR TV,2021-07-01,Technical issue,Display issue,Medium,Phone,2023-06-01 18:44:23
2992,28,Other,iPhone,2021-09-30,Billing inquiry,Refund request,Medium,Chat,2023-06-01 12:08:25
2993,57,Other,Amazon Kindle,2021-11-27,Refund request,Installation support,Medium,Social media,2023-06-01 19:34:27
2996,63,Female,Apple AirPods,2020-04-02,Technical issue,Product compatibility,High,Chat,2023-06-01 14:09:32
2998,42,Female,Apple AirPods,2021-01-11,Product inquiry,Refund request,High,Phone,2023-06-01 11:09:35
2999,43,Female,PlayStation,2020-05-27,Billing inquiry,Hardware issue,Medium,Social media,2023-06-01 09:09:37
3000,44,Female,Nikon D,2020-03-07,Refund request,Hardware issue,Medium,Social media,2023-06-01 12:37:39
3001,34,Other,Lenovo ThinkPad,2020-04-28,Technical issue,Battery life,Low,Social media,2023-06-01 00:34:40
3002,26,Female,LG Washing Machine,2020-07-26,Product inquiry,Data loss,Medium,Email,2023-06-01 06:06:41
3003,57,Male,Bose SoundLink Speaker,2020-03-10,Refund request,Cancellation request,Medium,Email,2023-06-01 05:29:43
3004,31,Male,GoPro Hero,2020-07-21,Refund request,Battery life,High,Social media,2023-06-01 14:51:44
3005,62,Female,Sony 4K HDR TV,2021-01-14,Product inquiry,Installation support,Medium,Email,2023-06-01 11:35:45
3006,28,Female,LG Washing Machine,2021-03-20,Cancellation request,Refund request,Critical,Phone,2023-06-01 17:38:45
3008,44,Male,Xbox,2020-12-03,Product inquiry,Cancellation request,Medium,Phone,2023-06-01 01:00:49
3009,41,Female,PlayStation,2021-06-23,Refund request,Hardware issue,Low,Social media,2023-06-01 00:58:50
3010,28,Female,Samsung Soundbar,2020-01-08,Product inquiry,Delivery problem,High,Phone,2023-06-01 16:08:52
3011,53,Female,Autodesk AutoCAD,2021-04-01,Refund request,Battery life,High,Chat,2023-06-01 15:10:54
3012,27,Female,Canon DSLR Camera,2020-04-17,Refund request,Payment issue,Medium,Social media,2023-06-01 14:37:56
3013,43,Male,Roomba Robot Vacuum,2020-02-13,Product inquiry,Payment issue,High,Email,2023-06-01 04:45:58
3014,24,Male,Nintendo Switch,2021-03-07,Technical issue,Software bug,Critical,Phone,2023-06-01 00:14:59
3015,69,Female,Microsoft Surface,2020-04-07,Refund request,Data loss,High,Phone,2023-06-01 14:53:01
3020,42,Female,Bose SoundLink Speaker,2020-01-07,Cancellation request,Software bug,High,Chat,2023-06-01 04:47:06
3021,58,Female,Dyson Vacuum Cleaner,2020-04-04,Refund request,Product compatibility,Medium,Social media,2023-06-01 02:03:08
3022,64,Female,MacBook Pro,2021-08-21,Cancellation request,Installation support,High,Phone,2023-06-01 17:46:10
3023,67,Other,Asus ROG,2020-03-07,Cancellation request,Payment issue,Critical,Phone,2023-06-01 06:19:12
3025,65,Female,Samsung Soundbar,2020-07-06,Billing inquiry,Payment issue,Low,Phone,2023-06-01 21:46:14
3026,52,Other,MacBook Pro,2020-10-06,Product inquiry,Peripheral compatibility,High,Chat,2023-06-01 22:25:16
3028,31,Other,Asus ROG,2021-10-24,Billing inquiry,Delivery problem,Low,Email,2023-06-01 12:50:19
3030,67,Female,Google Nest,2021-10-02,Product inquiry,Network problem,Critical,Chat,2023-06-01 18:59:23
3031,29,Male,Amazon Echo,2020-11-17,Refund request,Product recommendation,High,Email,2023-05-31 23:13:23
3032,38,Male,Amazon Echo,2020-08-24,Technical issue,Hardware issue,Critical,Social media,2023-06-01 20:17:25
3033,34,Other,LG Smart TV,2020-06-14,Billing inquiry,Installation support,High,Social media,2023-06-01 16:52:27
3034,21,Female,Amazon Echo,2020-01-16,Refund request,Peripheral compatibility,High,Social media,2023-06-01 22:26:28
3035,65,Other,Roomba Robot Vacuum,2021-06-15,Refund request,Network problem,Critical,Email,2023-06-01 16:05:29
3036,68,Female,GoPro Hero,2021-06-02,Product inquiry,Installation support,High,Social media,2023-06-01 19:40:31
3037,34,Female,LG Washing Machine,2020-06-19,Cancellation request,Product recommendation,Low,Chat,2023-06-01 01:17:32
3040,37,Female,Roomba Robot Vacuum,2021-02-07,Product inquiry,Delivery problem,Critical,Phone,2023-06-01 09:15:36
3041,42,Female,Nikon D,2020-11-13,Refund request,Product recommendation,High,Email,2023-06-01 10:42:38
3042,57,Male,iPhone,2020-05-07,Billing inquiry,Product compatibility,Critical,Social media,2023-06-01 09:15:39
3043,34,Male,Nintendo Switch Pro Controller,2020-10-11,Product inquiry,Data loss,High,Social media,2023-06-01 06:42:41
3044,60,Female,Nest Thermostat,2020-05-10,Product inquiry,Installation support,Medium,Email,2023-06-01 08:08:42
3045,42,Male,Lenovo ThinkPad,2021-04-18,Product inquiry,Account access,Low,Email,2023-06-01 03:41:43
3046,34,Male,iPhone,2020-02-11,Product inquiry,Peripheral compatibility,Medium,Social media,2023-06-01 12:22:45
3047,28,Female,Apple AirPods,2020-05-07,Cancellation request,Installation support,High,Social media,2023-06-01 01:37:47
3049,61,Female,Fitbit Versa Smartwatch,2020-04-12,Refund request,Product setup,Critical,Chat,2023-06-01 08:53:50
3051,62,Other,Fitbit Charge,2020-04-07,Technical issue,Installation support,Medium,Phone,2023-06-01 20:48:53
3053,34,Female,LG OLED,2020-01-07,Cancellation request,Product setup,Medium,Phone,2023-06-01 01:10:56
3054,68,Other,iPhone,2021-11-12,Refund request,Peripheral compatibility,Critical,Phone,2023-06-01 11:59:57
3055,31,Female,Fitbit Versa Smartwatch,2021-03-10,Billing inquiry,Payment issue,High,Chat,2023-06-01 21:36:59
3056,45,Female,Nest Thermostat,2020-10-02,Billing inquiry,Delivery problem,Critical,Social media,2023-06-01 16:08:00
3057,56,Female,GoPro Hero,2021-08-11,Cancellation request,Installation support,Critical,Email,2023-06-01 19:02:02
3060,52,Male,Sony 4K HDR TV,2021-08-07,Product inquiry,Product setup,Critical,Email,2023-06-01 09:54:06
3063,59,Male,Fitbit Charge,2020-03-04,Refund request,Software bug,Low,Chat,2023-06-01 22:38:08
3064,34,Female,Canon EOS,2020-12-01,Cancellation request,Installation support,Medium,Social media,2023-06-01 11:24:10
3066,41,Male,Samsung Soundbar,2021-04-04,Technical issue,Cancellation request,Critical,Chat,2023-06-01 14:19:13
3067,62,Female,Microsoft Surface,2020-04-23,Refund request,Installation support,Low,Email,2023-06-01 11:10:15
3070,34,Other,Microsoft Office,2020-11-20,Product inquiry,Product compatibility,Critical,Chat,2023-06-01 20:23:18
3071,41,Female,Sony PlayStation,2020-09-12,Billing inquiry,Data loss,Critical,Social media,2023-06-01 15:40:20
3072,60,Other,Apple AirPods,2021-05-24,Cancellation request,Software bug,Critical,Chat,2023-06-01 02:32:22
3073,61,Male,Dell XPS,2021-06-08,Technical issue,Product compatibility,High,Social media,2023-06-01 08:44:23
3075,42,Female,iPhone,2021-08-25,Cancellation request,Product compatibility,Medium,Social media,2023-06-01 22:26:25
3076,42,Female,LG Smart TV,2021-01-12,Product inquiry,Product compatibility,Critical,Phone,2023-06-01 22:35:26
3079,28,Male,Canon DSLR Camera,2021-08-12,Technical issue,Product compatibility,Low,Social media,2023-06-01 12:32:31
3080,30,Male,LG Washing Machine,2021-12-12,Refund request,Display issue,Critical,Phone,2023-06-01 14:32:33
3081,25,Male,Canon DSLR Camera,2020-06-21,Refund request,Hardware issue,High,Phone,2023-06-01 15:09:35
3082,24,Other,Canon EOS,2021-07-05,Billing inquiry,Network problem,High,Phone,2023-06-01 01:13:37
3086,19,Male,Adobe Photoshop,2020-09-25,Product inquiry,Product setup,Critical,Email,2023-06-01 17:20:39
3088,34,Other,Dyson Vacuum Cleaner,2020-01-23,Technical issue,Product setup,Medium,Social media,2023-06-01 02:20:43
3089,62,Male,Adobe Photoshop,2021-03-15,Refund request,Delivery problem,High,Chat,2023-06-01 07:52:44
3090,60,Female,Xbox,2020-08-08,Product inquiry,Software bug,Critical,Phone,2023-06-01 18:14:45
3091,68,Other,Canon DSLR Camera,2020-03-10,Cancellation request,Delivery problem,High,Chat,2023-06-01 19:39:47
3092,24,Male,Sony 4K HDR TV,2021-12-22,Product inquiry,Hardware issue,High,Chat,2023-06-01 21:58:49
3094,52,Other,HP Pavilion,2021-05-14,Technical issue,Refund request,Critical,Chat,2023-06-01 10:15:52
3098,35,Other,Samsung Galaxy,2020-11-27,Technical issue,Payment issue,Medium,Social media,2023-06-01 21:19:58
3099,54,Female,Dell XPS,2021-05-19,Billing inquiry,Payment issue,High,Chat,2023-06-01 15:50:00
3100,19,Male,Google Pixel,2020-04-09,Refund request,Account access,Medium,Social media,2023-06-01 15:51:01
3102,36,Female,Fitbit Versa Smartwatch,2020-12-11,Refund request,Installation support,Medium,Phone,2023-06-01 02:03:05
3103,32,Other,Nintendo Switch Pro Controller,2020-03-04,Refund request,Display issue,Low,Phone,2023-06-01 07:21:07
3106,39,Other,Samsung Soundbar,2020-06-21,Product inquiry,Product compatibility,Low,Email,2023-06-01 15:03:10
3107,69,Male,Dell XPS,2020-09-07,Technical issue,Software bug,High,Email,2023-06-01 13:20:12
3108,42,Male,LG OLED,2021-09-05,Cancellation request,Product compatibility,Critical,Phone,2023-06-01 07:21:14
3111,32,Male,LG OLED,2020-04-12,Refund request,Product recommendation,Medium,Phone,2023-06-01 07:27:19
3114,38,Female,Samsung Soundbar,2021-07-31,Refund request,Account access,Critical,Phone,2023-06-01 10:57:24
3115,44,Female,Canon DSLR Camera,2020-09-17,Refund request,Cancellation request,High,Chat,2023-06-01 14:51:25
3116,20,Female,Nest Thermostat,2021-10-16,Product inquiry,Product recommendation,Low,Chat,2023-06-01 21:29:26
3117,21,Male,Microsoft Surface,2021-03-30,Cancellation request,Product compatibility,Medium,Email,2023-06-01 09:00:28
3119,27,Male,Dell XPS,2021-03-31,Refund request,Battery life,High,Social media,2023-06-01 16:21:31
3121,63,Female,Nikon D,2020-02-13,Billing inquiry,Product recommendation,Critical,Phone,2023-06-01 01:55:32
3122,32,Other,Microsoft Surface,2021-04-17,Technical issue,Battery life,Low,Chat,2023-06-01 09:53:34
3123,31,Male,LG OLED,2020-07-10,Billing inquiry,Installation support,High,Email,2023-06-01 02:29:35
3124,61,Female,Canon EOS,2021-03-08,Technical issue,Refund request,High,Phone,2023-06-01 11:18:37
3125,29,Other,Google Pixel,2021-09-05,Product inquiry,Delivery problem,Low,Email,2023-06-01 09:03:39
3126,56,Other,LG Smart TV,2020-04-13,Billing inquiry,Product compatibility,High,Social media,2023-06-01 12:00:40
3129,70,Female,Nintendo Switch Pro Controller,2021-10-26,Product inquiry,Product recommendation,Medium,Phone,2023-06-01 15:33:45
3130,66,Other,Canon EOS,2021-06-13,Refund request,Peripheral compatibility,Critical,Social media,2023-06-01 22:15:45
3131,70,Other,Google Pixel,2020-02-06,Product inquiry,Cancellation request,Critical,Phone,2023-06-01 14:13:46
3132,54,Female,Fitbit Charge,2021-07-29,Billing inquiry,Software bug,High,Email,2023-06-01 17:24:48
3133,27,Other,HP Pavilion,2020-03-11,Refund request,Battery life,Medium,Email,2023-06-01 11:01:49
3134,19,Male,Philips Hue Lights,2021-07-17,Cancellation request,Network problem,Critical,Phone,2023-06-01 16:04:50
3136,40,Other,Nintendo Switch Pro Controller,2021-07-15,Cancellation request,Cancellation request,High,Email,2023-06-01 15:43:53
3137,18,Female,Philips Hue Lights,2021-07-04,Billing inquiry,Payment issue,Critical,Social media,2023-06-01 20:58:55
3138,42,Male,HP Pavilion,2021-03-09,Product inquiry,Installation support,Medium,Phone,2023-06-01 05:33:56
3141,32,Male,GoPro Action Camera,2020-03-02,Product inquiry,Battery life,Medium,Phone,2023-06-01 13:23:00
3142,43,Female,Dell XPS,2021-10-24,Technical issue,Peripheral compatibility,High,Social media,2023-06-01 06:37:01
3143,36,Male,Philips Hue Lights,2021-08-30,Technical issue,Display issue,Critical,Email,2023-06-01 11:04:03
3144,53,Male,GoPro Hero,2021-03-26,Technical issue,Payment issue,Medium,Phone,2023-06-01 17:42:04
3145,36,Female,Microsoft Office,2020-01-20,Billing inquiry,Software bug,High,Social media,2023-06-01 16:28:06
3146,41,Female,LG Washing Machine,2020-01-13,Billing inquiry,Delivery problem,Critical,Email,2023-06-01 15:36:08
3147,45,Male,Sony Xperia,2021-09-08,Refund request,Payment issue,High,Phone,2023-06-01 21:05:09
3148,51,Female,Apple AirPods,2020-03-03,Billing inquiry,Software bug,High,Social media,2023-06-01 22:46:11
3149,51,Other,Sony 4K HDR TV,2021-04-03,Product inquiry,Delivery problem,Critical,Phone,2023-06-01 13:03:12
3151,54,Other,Google Pixel,2020-09-25,Technical issue,Product compatibility,High,Phone,2023-06-01 09:25:16
3152,19,Other,Adobe Photoshop,2021-05-18,Refund request,Software bug,High,Social media,2023-06-01 22:36:18
3155,52,Other,Microsoft Xbox Controller,2020-12-07,Billing inquiry,Installation support,Critical,Phone,2023-06-01 01:29:21
3156,30,Other,Roomba Robot Vacuum,2021-09-11,Billing inquiry,Installation support,Low,Email,2023-06-01 06:25:23
3157,50,Female,Amazon Echo,2020-03-07,Product inquiry,Product compatibility,High,Email,2023-06-01 10:47:25
3158,36,Male,Google Nest,2021-06-07,Refund request,Product recommendation,High,Chat,2023-06-01 22:19:26
3159,27,Male,Google Pixel,2021-08-08,Technical issue,Installation support,Medium,Phone,2023-06-01 16:25:28
3161,27,Male,Google Pixel,2021-10-19,Billing inquiry,Peripheral compatibility,Medium,Social media,2023-06-01 05:57:32
3162,35,Male,Amazon Echo,2020-05-08,Technical issue,Product compatibility,Medium,Chat,2023-06-01 15:51:32
3165,47,Other,Adobe Photoshop,2020-02-23,Refund request,Product setup,High,Chat,2023-06-01 07:35:36
3166,25,Male,GoPro Hero,2020-07-07,Product inquiry,Battery life,High,Phone,2023-06-01 02:19:38
3168,35,Other,Google Nest,2021-06-07,Product inquiry,Cancellation request,Low,Social media,2023-06-01 13:26:40
3170,46,Other,PlayStation,2021-07-01,Product inquiry,Payment issue,High,Email,2023-05-31 23:05:43
3171,60,Male,Nest Thermostat,2021-02-16,Technical issue,Cancellation request,Low,Social media,2023-06-01 09:30:45
3173,52,Female,iPhone,2021-07-23,Technical issue,Hardware issue,Medium,Phone,2023-06-01 11:34:47
3179,21,Other,Amazon Kindle,2020-02-22,Technical issue,Account access,Low,Social media,2023-06-01 20:57:56
3180,50,Other,Samsung Soundbar,2020-06-21,Billing inquiry,Display issue,Critical,Social media,2023-06-01 16:26:56
3182,25,Other,Nikon D,2020-11-19,Technical issue,Peripheral compatibility,Low,Social media,2023-06-01 05:00:58
3183,55,Other,iPhone,2020-03-30,Technical issue,Refund request,High,Phone,2023-06-01 16:10:59
3184,60,Other,Roomba Robot Vacuum,2020-04-30,Technical issue,Product setup,Critical,Email,2023-06-01 07:44:59
3185,56,Other,Apple AirPods,2020-08-30,Billing inquiry,Data loss,Low,Social media,2023-06-01 02:05:00
3186,55,Female,Bose SoundLink Speaker,2021-10-28,Cancellation request,Hardware issue,High,Social media,2023-06-01 04:01:01
3188,49,Female,PlayStation,2021-08-02,Technical issue,Account access,Critical,Chat,2023-05-31 23:28:05
3189,35,Male,Fitbit Versa Smartwatch,2021-07-22,Billing inquiry,Refund request,Medium,Phone,2023-06-01 03:25:05
3191,34,Female,Garmin Forerunner,2020-12-30,Billing inquiry,Cancellation request,Low,Social media,2023-06-01 03:12:08
3192,44,Male,Sony Xperia,2020-07-09,Refund request,Installation support,Low,Social media,2023-06-01 11:53:08
3194,32,Other,Bose SoundLink Speaker,2020-06-18,Technical issue,Product compatibility,Critical,Chat,2023-06-01 09:34:12
3195,30,Female,Samsung Soundbar,2020-06-03,Billing inquiry,Battery life,Critical,Phone,2023-06-01 12:50:14
